"","id","long","lat","order","hole","piece","group","city","state","count"
"278","90008",-118.360994,34.018037,4836548,FALSE,"1","90008.1","Los Angeles","CA",9697
"279","90008",-118.353631,34.018282,4836549,FALSE,"1","90008.1","Los Angeles","CA",9697
"280","90008",-118.353611,34.017286,4836550,FALSE,"1","90008.1","Los Angeles","CA",9697
"281","90008",-118.35046,34.017276,4836551,FALSE,"1","90008.1","Los Angeles","CA",9697
"282","90008",-118.350433,34.018271,4836552,FALSE,"1","90008.1","Los Angeles","CA",9697
"283","90008",-118.347527,34.017056,4836553,FALSE,"1","90008.1","Los Angeles","CA",9697
"284","90008",-118.345182,34.018253,4836554,FALSE,"1","90008.1","Los Angeles","CA",9697
"285","90008",-118.336318,34.018223,4836555,FALSE,"1","90008.1","Los Angeles","CA",9697
"286","90008",-118.336465,34.016512,4836556,FALSE,"1","90008.1","Los Angeles","CA",9697
"287","90008",-118.335312,34.016419,4836557,FALSE,"1","90008.1","Los Angeles","CA",9697
"288","90008",-118.335312,34.018221,4836558,FALSE,"1","90008.1","Los Angeles","CA",9697
"289","90008",-118.3329,34.018232,4836559,FALSE,"1","90008.1","Los Angeles","CA",9697
"290","90008",-118.327078,34.018255,4836560,FALSE,"1","90008.1","Los Angeles","CA",9697
"291","90008",-118.324143,34.018895,4836561,FALSE,"1","90008.1","Los Angeles","CA",9697
"292","90008",-118.32414,34.016132,4836562,FALSE,"1","90008.1","Los Angeles","CA",9697
"293","90008",-118.322392,34.016129,4836563,FALSE,"1","90008.1","Los Angeles","CA",9697
"294","90008",-118.321325,34.01828,4836564,FALSE,"1","90008.1","Los Angeles","CA",9697
"295","90008",-118.318236,34.018274,4836565,FALSE,"1","90008.1","Los Angeles","CA",9697
